geoname,state,county,place,tract,bg,geonum,b19013001,b19013_moe001
"Census Tract 9726, Costilla County, Colorado",8,23,,972600,,108023972600,42045,5599
"Census Tract 9727, Costilla County, Colorado",8,23,,972700,,108023972700,25000,3903
"Census Tract 19.01, Denver County, Colorado",8,31,,1901,,108031001901,31266,5442
"Census Tract 19.02, Denver County, Colorado",8,31,,1902,,108031001902,86875,35626
"Census Tract 41.06, Denver County, Colorado",8,31,,4106,,108031004106,150881,15213
"Census Tract 41.07, Denver County, Colorado",8,31,,4107,,108031004107,121466,11130
"Census Tract 45.04, Denver County, Colorado",8,31,,4504,,108031004504,52125,2941
"Census Tract 45.05, Denver County, Colorado",8,31,,4505,,108031004505,33750,7191
"Census Tract 45.06, Denver County, Colorado",8,31,,4506,,108031004506,32406,7918
"Census Tract 83.86, Denver County, Colorado",8,31,,8386,,108031008386,68000,17848
"Census Tract 83.87, Denver County, Colorado",8,31,,8387,,108031008387,76948,8955
"Census Tract 83.88, Denver County, Colorado",8,31,,8388,,108031008388,62060,7954
"Census Tract 83.89, Denver County, Colorado",8,31,,8389,,108031008389,84097,12180
"Census Tract 83.90, Denver County, Colorado",8,31,,8390,,108031008390,70452,10545
"Census Tract 45.11, El Paso County, Colorado",8,41,,4511,,108041004511,62607,7112
"Census Tract 46.01, El Paso County, Colorado",8,41,,4601,,108041004601,65899,8057
"Census Tract 46.02, El Paso County, Colorado",8,41,,4602,,108041004602,61311,4867
"Census Tract 46.03, El Paso County, Colorado",8,41,,4603,,108041004603,76488,9269
"Census Tract 47.05, El Paso County, Colorado",8,41,,4705,,108041004705,86797,9989
"Census Tract 47.06, El Paso County, Colorado",8,41,,4706,,108041004706,102543,6861
"Census Tract 51.05, El Paso County, Colorado",8,41,,5105,,108041005105,92795,5543
"Census Tract 51.06, El Paso County, Colorado",8,41,,5106,,108041005106,82023,11692
"Census Tract 51.07, El Paso County, Colorado",8,41,,5107,,108041005107,91833,11112
"Census Tract 51.08, El Paso County, Colorado",8,41,,5108,,108041005108,89467,10847
"Census Tract 51.09, El Paso County, Colorado",8,41,,5109,,108041005109,83258,5748
"Census Tract 51.10, El Paso County, Colorado",8,41,,5110,,108041005110,62581,5402
"Census Tract 51.11, El Paso County, Colorado",8,41,,5111,,108041005111,75020,6695
"Census Tract 63.01, El Paso County, Colorado",8,41,,6301,,108041006301,59194,8543
"Census Tract 63.02, El Paso County, Colorado",8,41,,6302,,108041006302,44818,7396
"Census Tract 68.01, El Paso County, Colorado",8,41,,6801,,108041006801,64926,5661
"Census Tract 68.02, El Paso County, Colorado",8,41,,6802,,108041006802,81121,16353
"Census Tract 69.01, El Paso County, Colorado",8,41,,6901,,108041006901,108039,10199
"Census Tract 69.02, El Paso County, Colorado",8,41,,6902,,108041006902,85455,6204
"Census Tract 71.01, El Paso County, Colorado",8,41,,7101,,108041007101,120886,17759
"Census Tract 71.02, El Paso County, Colorado",8,41,,7102,,108041007102,140954,18112
"Census Tract 72.01, El Paso County, Colorado",8,41,,7201,,108041007201,123978,14192
"Census Tract 72.02, El Paso County, Colorado",8,41,,7202,,108041007202,118731,8619
"Census Tract 76.01, El Paso County, Colorado",8,41,,7601,,108041007601,110401,13114
"Census Tract 76.02, El Paso County, Colorado",8,41,,7602,,108041007602,125357,18424
"Census Tract 9801, Fremont County, Colorado",8,43,,980100,,108043980100,,
"Census Tract 145.05, Douglas County, Colorado",8,35,,14505,,108035014505,102171,16087
"Census Tract 145.06, Douglas County, Colorado",8,35,,14506,,108035014506,148750,16307
"Census Tract 146.03, Douglas County, Colorado",8,35,,14603,,108035014603,101272,9706
"Census Tract 146.04, Douglas County, Colorado",8,35,,14604,,108035014604,117049,9161
"Census Tract 3.01, Eagle County, Colorado",8,37,,301,,108037000301,101406,14824
"Census Tract 3.02, Eagle County, Colorado",8,37,,302,,108037000302,75429,12949
"Census Tract 4.01, Eagle County, Colorado",8,37,,401,,108037000401,63944,10685
"Census Tract 4.02, Eagle County, Colorado",8,37,,402,,108037000402,111833,24187
"Census Tract 4.03, Eagle County, Colorado",8,37,,403,,108037000403,102695,17265
"Census Tract 5.01, Eagle County, Colorado",8,37,,501,,108037000501,74444,50649
"Census Tract 12.01, Weld County, Colorado",8,123,,1201,,108123001201,41123,3994
"Census Tract 13, Weld County, Colorado",8,123,,1300,,108123001300,39411,7373
"Census Tract 8, El Paso County, Colorado",8,41,,800,,108041000800,51612,11726
"Census Tract 9, El Paso County, Colorado",8,41,,900,,108041000900,80134,12139
"Census Tract 21.01, El Paso County, Colorado",8,41,,2101,,108041002101,42384,8034
"Census Tract 25.01, El Paso County, Colorado",8,41,,2501,,108041002501,126217,15534
"Census Tract 37.01, El Paso County, Colorado",8,41,,3701,,108041003701,88313,8810
"Census Tract 39.02, El Paso County, Colorado",8,41,,3902,,108041003902,109783,6122
"Census Tract 45.03, El Paso County, Colorado",8,41,,4503,,108041004503,74555,5484
"Census Tract 56.02, El Paso County, Colorado",8,41,,5602,,108041005602,71838,8912
"Census Tract 58, El Paso County, Colorado",8,41,,5800,,108041005800,67708,6420
"Census Tract 59, El Paso County, Colorado",8,41,,5900,,108041005900,63824,6739
"Census Tract 60, El Paso County, Colorado",8,41,,6000,,108041006000,38573,12258
"Census Tract 65.01, El Paso County, Colorado",8,41,,6501,,108041006501,53955,5675
"Census Tract 66, El Paso County, Colorado",8,41,,6600,,108041006600,58059,8646
"Census Tract 15, El Paso County, Colorado",8,41,,1500,,108041001500,48728,4487
"Census Tract 16, El Paso County, Colorado",8,41,,1600,,108041001600,33594,8408
"Census Tract 18, El Paso County, Colorado",8,41,,1800,,108041001800,77882,7236
"Census Tract 27, El Paso County, Colorado",8,41,,2700,,108041002700,32585,6891
"Census Tract 34, El Paso County, Colorado",8,41,,3400,,108041003400,65517,15836
"Census Tract 42, El Paso County, Colorado",8,41,,4200,,108041004200,60948,10611
"Census Tract 43, El Paso County, Colorado",8,41,,4300,,108041004300,76794,8439
"Census Tract 78, El Paso County, Colorado",8,41,,7800,,108041007800,62344,17299
"Census Tract 37.08, El Paso County, Colorado",8,41,,3708,,108041003708,92045,11597
"Census Tract 45.07, El Paso County, Colorado",8,41,,4507,,108041004507,65114,12107
"Census Tract 144.06, Douglas County, Colorado",8,35,,14406,,108035014406,122839,11532
"Census Tract 49.01, El Paso County, Colorado",8,41,,4901,,108041004901,56653,6276
"Census Tract 79, El Paso County, Colorado",8,41,,7900,,108041007900,90766,10242
"Census Tract 54, El Paso County, Colorado",8,41,,5400,,108041005400,29929,9941
"Census Tract 103.03, Jefferson County, Colorado",8,59,,10303,,108059010303,80310,5215
"Census Tract 103.08, Jefferson County, Colorado",8,59,,10308,,108059010308,92745,9867
"Census Tract 107.01, Jefferson County, Colorado",8,59,,10701,,108059010701,65575,5236
"Census Tract 117.21, Jefferson County, Colorado",8,59,,11721,,108059011721,98030,12001
"Census Tract 120.22, Jefferson County, Colorado",8,59,,12022,,108059012022,108442,11226
"Census Tract 120.31, Jefferson County, Colorado",8,59,,12031,,108059012031,129698,17585
"Census Tract 120.39, Jefferson County, Colorado",8,59,,12039,,108059012039,95948,6573
"Census Tract 83.08, Adams County, Colorado",8,1,,8308,,108001008308,43774,5106
"Census Tract 85.08, Adams County, Colorado",8,1,,8508,,108001008508,82472,8763
"Census Tract 86.03, Adams County, Colorado",8,1,,8603,,108001008603,40313,7843
"Census Tract 86.04, Adams County, Colorado",8,1,,8604,,108001008604,76477,8487
"Census Tract 86.05, Adams County, Colorado",8,1,,8605,,108001008605,76767,6455
"Census Tract 90.02, Adams County, Colorado",8,1,,9002,,108001009002,62083,8907
"Census Tract 93.16, Adams County, Colorado",8,1,,9316,,108001009316,50863,5692
"Census Tract 96.07, Adams County, Colorado",8,1,,9607,,108001009607,45789,5113
"Census Tract 80, Adams County, Colorado",8,1,,8000,,108001008000,49634,11991
"Census Tract 85.05, Adams County, Colorado",8,1,,8505,,108001008505,71644,11529
"Census Tract 85.23, Adams County, Colorado",8,1,,8523,,108001008523,105282,12390
"Census Tract 93.04, Adams County, Colorado",8,1,,9304,,108001009304,65102,13221
"Census Tract 92.03, Adams County, Colorado",8,1,,9203,,108001009203,44295,5807
"Census Tract 93.10, Adams County, Colorado",8,1,,9310,,108001009310,61354,7485
"Census Tract 94.06, Adams County, Colorado",8,1,,9406,,108001009406,76261,3300
"Census Tract 96.08, Adams County, Colorado",8,1,,9608,,108001009608,77574,18822
"Census Tract 84.02, Adams County, Colorado",8,1,,8402,,108001008402,85673,4358
"Census Tract 87.05, Adams County, Colorado",8,1,,8705,,108001008705,55703,12303
"Census Tract 90.01, Adams County, Colorado",8,1,,9001,,108001009001,49355,7371
"Census Tract 93.07, Adams County, Colorado",8,1,,9307,,108001009307,67625,9992
"Census Tract 95.53, Adams County, Colorado",8,1,,9553,,108001009553,67321,11264
"Census Tract 96.06, Adams County, Colorado",8,1,,9606,,108001009606,47065,13040
"Census Tract 82, Adams County, Colorado",8,1,,8200,,108001008200,70953,7018
"Census Tract 85.07, Adams County, Colorado",8,1,,8507,,108001008507,82193,9227
"Census Tract 83.09, Adams County, Colorado",8,1,,8309,,108001008309,53574,7169
"Census Tract 83.53, Adams County, Colorado",8,1,,8353,,108001008353,79697,15632
"Census Tract 117.23, Jefferson County, Colorado",8,59,,11723,,108059011723,57276,8762
"Census Tract 117.25, Jefferson County, Colorado",8,59,,11725,,108059011725,92188,9293
"Census Tract 117.30, Jefferson County, Colorado",8,59,,11730,,108059011730,60276,6905
"Census Tract 119.51, Jefferson County, Colorado",8,59,,11951,,108059011951,80486,12617
"Census Tract 120.26, Jefferson County, Colorado",8,59,,12026,,108059012026,100833,13319
"Census Tract 120.34, Jefferson County, Colorado",8,59,,12034,,108059012034,175638,12737
"Census Tract 20.08, Larimer County, Colorado",8,69,,2008,,108069002008,76395,7243
"Census Tract 10.04, Larimer County, Colorado",8,69,,1004,,108069001004,95550,10903
"Census Tract 13.05, Larimer County, Colorado",8,69,,1305,,108069001305,54671,9772
"Census Tract 13.06, Larimer County, Colorado",8,69,,1306,,108069001306,48961,7184
"Census Tract 16.01, Larimer County, Colorado",8,69,,1601,,108069001601,68042,8524
"Census Tract 18.07, Larimer County, Colorado",8,69,,1807,,108069001807,73466,7935
"Census Tract 26, Larimer County, Colorado",8,69,,2600,,108069002600,102404,22292
"Census Tract 6, Larimer County, Colorado",8,69,,600,,108069000600,14784,4642
"Census Tract 10.07, Larimer County, Colorado",8,69,,1007,,108069001007,56625,10491
"Census Tract 10.09, Larimer County, Colorado",8,69,,1009,,108069001009,85227,7041
"Census Tract 11.10, Larimer County, Colorado",8,69,,1110,,108069001110,50188,9701
"Census Tract 120.35, Jefferson County, Colorado",8,59,,12035,,108059012035,171047,20179
"Census Tract 120.45, Jefferson County, Colorado",8,59,,12045,,108059012045,100044,16607
"Census Tract 120.55, Jefferson County, Colorado",8,59,,12055,,108059012055,95186,9246
"Census Tract 14.14, Weld County, Colorado",8,123,,1414,,108123001414,86276,4177
"Census Tract 14.15, Weld County, Colorado",8,123,,1415,,108123001415,102240,12990
"Census Tract 14.16, Weld County, Colorado",8,123,,1416,,108123001416,93008,9277
"Census Tract 14.17, Weld County, Colorado",8,123,,1417,,108123001417,61528,10446
"Census Tract 19.05, Weld County, Colorado",8,123,,1905,,108123001905,64042,7035
"Census Tract 19.06, Weld County, Colorado",8,123,,1906,,108123001906,61402,5476
"Census Tract 19.07, Weld County, Colorado",8,123,,1907,,108123001907,80787,12487
"Census Tract 19.08, Weld County, Colorado",8,123,,1908,,108123001908,63049,13084
"Census Tract 20.04, Weld County, Colorado",8,123,,2004,,108123002004,58542,12940
"Census Tract 16, Mesa County, Colorado",8,77,,1600,,108077001600,89356,13739
"Census Tract 11.01, Mesa County, Colorado",8,77,,1101,,108077001101,50732,2519
"Census Tract 14.03, Mesa County, Colorado",8,77,,1403,,108077001403,75887,7174
"Census Tract 15.01, Mesa County, Colorado",8,77,,1501,,108077001501,59389,5844
"Census Tract 17.02, Mesa County, Colorado",8,77,,1702,,108077001702,46150,7486
"Census Tract 19, Mesa County, Colorado",8,77,,1900,,108077001900,77261,11330
"Census Tract 7, Mesa County, Colorado",8,77,,700,,108077000700,39102,5901
"Census Tract 13.01, Mesa County, Colorado",8,77,,1301,,108077001301,48160,6847
"Census Tract 13.02, Mesa County, Colorado",8,77,,1302,,108077001302,72900,10016
"Census Tract 6.01, Mesa County, Colorado",8,77,,601,,108077000601,41075,3311
"Census Tract 15.02, Mesa County, Colorado",8,77,,1502,,108077001502,68864,11838
"Census Tract 17.03, Mesa County, Colorado",8,77,,1703,,108077001703,63005,4363
"Census Tract 3, Mesa County, Colorado",8,77,,300,,108077000300,32528,4417
"Census Tract 3, Prowers County, Colorado",8,99,,300,,108099000300,44240,4561
"Census Tract 1, Prowers County, Colorado",8,99,,100,,108099000100,63232,8166
"Census Tract 2, Prowers County, Colorado",8,99,,200,,108099000200,33063,3540
"Census Tract 6, Prowers County, Colorado",8,99,,600,,108099000600,41208,1642
"Census Tract 9731, Hinsdale County, Colorado",8,53,,973100,,108053973100,56339,6265
"Census Tract 50, El Paso County, Colorado",8,41,,5000,,108041005000,52500,7562
"Census Tract 120.59, Jefferson County, Colorado",8,59,,12059,,108059012059,93917,9538
"Census Tract 9803, Fremont County, Colorado",8,43,,980300,,108043980300,,
"Census Tract 9802, Fremont County, Colorado",8,43,,980200,,108043980200,,
"Census Tract 9517.01, Garfield County, Colorado",8,45,,951701,,108045951701,80144,9904
"Census Tract 9517.02, Garfield County, Colorado",8,45,,951702,,108045951702,57798,10365
"Census Tract 9518.03, Garfield County, Colorado",8,45,,951803,,108045951803,80816,11851
"Census Tract 98.48, Jefferson County, Colorado",8,59,,9848,,108059009848,127963,21118
"Census Tract 101, Jefferson County, Colorado",8,59,,10100,,108059010100,76473,22630
"Census Tract 102.12, Jefferson County, Colorado",8,59,,10212,,108059010212,68056,13622
"Census Tract 103.04, Jefferson County, Colorado",8,59,,10304,,108059010304,77857,16157
"Census Tract 103.07, Jefferson County, Colorado",8,59,,10307,,108059010307,60451,15047
"Census Tract 109.01, Jefferson County, Colorado",8,59,,10901,,108059010901,77388,13608
"Census Tract 113, Jefferson County, Colorado",8,59,,11300,,108059011300,55806,9215
"Census Tract 116.02, Jefferson County, Colorado",8,59,,11602,,108059011602,53244,5594
"Census Tract 14.04, Mesa County, Colorado",8,77,,1404,,108077001404,92845,11782
"Census Tract 4, Mesa County, Colorado",8,77,,400,,108077000400,48098,7428
"Census Tract 5, Mesa County, Colorado",8,77,,500,,108077000500,26607,5947
"Census Tract 6.02, Mesa County, Colorado",8,77,,602,,108077000602,30640,9986
"Census Tract 9, Mesa County, Colorado",8,77,,900,,108077000900,57528,9561
"Census Tract 10.01, Mesa County, Colorado",8,77,,1001,,108077001001,53042,7107
"Census Tract 11.13, Larimer County, Colorado",8,69,,1113,,108069001113,104242,8837
"Census Tract 13.04, Larimer County, Colorado",8,69,,1304,,108069001304,32303,12157
"Census Tract 16.03, Larimer County, Colorado",8,69,,1603,,108069001603,69375,12474
"Census Tract 20.05, Larimer County, Colorado",8,69,,2005,,108069002005,62652,7445
"Census Tract 27, Larimer County, Colorado",8,69,,2700,,108069002700,77718,18295
"Census Tract 1, Larimer County, Colorado",8,69,,100,,108069000100,36100,10148
"Census Tract 11.04, Larimer County, Colorado",8,69,,1104,,108069001104,59773,9467
"Census Tract 17.07, Larimer County, Colorado",8,69,,1707,,108069001707,53024,4802
"Census Tract 19.03, Larimer County, Colorado",8,69,,1903,,108069001903,85407,11686
"Census Tract 10.08, Larimer County, Colorado",8,69,,1008,,108069001008,74716,9843
"Census Tract 13.01, Larimer County, Colorado",8,69,,1301,,108069001301,66078,6208
"Census Tract 17.04, Larimer County, Colorado",8,69,,1704,,108069001704,60757,10837
"Census Tract 3, Larimer County, Colorado",8,69,,300,,108069000300,95731,11782
"Census Tract 11.07, Larimer County, Colorado",8,69,,1107,,108069001107,62237,10539
"Census Tract 9518.02, Garfield County, Colorado",8,45,,951802,,108045951802,96033,3145
"Census Tract 9636, Gunnison County, Colorado",8,51,,963600,,108051963600,65446,13812
"Census Tract 9639, Gunnison County, Colorado",8,51,,963900,,108051963900,59779,15017
"Census Tract 9637, Gunnison County, Colorado",8,51,,963700,,108051963700,42148,8494
"Census Tract 10.10, Larimer County, Colorado",8,69,,1010,,108069001010,101042,16006
"Census Tract 9692, Montezuma County, Colorado",8,83,,969200,,108083969200,58887,7758
"Census Tract 9696, Montezuma County, Colorado",8,83,,969600,,108083969600,63644,7788
"Census Tract 9690, Montezuma County, Colorado",8,83,,969000,,108083969000,49410,6628
"Census Tract 9693, Montezuma County, Colorado",8,83,,969300,,108083969300,52245,6830
"Census Tract 83.91, Denver County, Colorado",8,31,,8391,,108031008391,76464,9506
"Census Tract 153, Denver County, Colorado",8,31,,15300,,108031015300,53100,11292
"Census Tract 154, Denver County, Colorado",8,31,,15400,,108031015400,70900,5379
"Census Tract 155, Denver County, Colorado",8,31,,15500,,108031015500,51441,4131
"Census Tract 120.44, Jefferson County, Colorado",8,59,,12044,,108059012044,110887,9519
"Census Tract 120.53, Jefferson County, Colorado",8,59,,12053,,108059012053,98487,16133
"Census Tract 120.57, Jefferson County, Colorado",8,59,,12057,,108059012057,80476,9991
"Census Tract 98.28, Jefferson County, Colorado",8,59,,9828,,108059009828,78558,15211
"Census Tract 98.35, Jefferson County, Colorado",8,59,,9835,,108059009835,108169,11128
"Census Tract 98.08, Jefferson County, Colorado",8,59,,9808,,108059009808,96543,10737
"Census Tract 98.24, Jefferson County, Colorado",8,59,,9824,,108059009824,86042,11536
"Census Tract 98.31, Jefferson County, Colorado",8,59,,9831,,108059009831,65313,9458
"Census Tract 139.04, Douglas County, Colorado",8,35,,13904,,108035013904,69375,5431
"Census Tract 139.07, Douglas County, Colorado",8,35,,13907,,108035013907,103571,8729
"Census Tract 141.12, Douglas County, Colorado",8,35,,14112,,108035014112,125294,12008
"Census Tract 141.15, Douglas County, Colorado",8,35,,14115,,108035014115,126858,11273
"Census Tract 141.16, Douglas County, Colorado",8,35,,14116,,108035014116,95754,12476
"Census Tract 139.01, Douglas County, Colorado",8,35,,13901,,108035013901,111283,14093
"Census Tract 139.09, Douglas County, Colorado",8,35,,13909,,108035013909,103750,14109
"Census Tract 145.03, Douglas County, Colorado",8,35,,14503,,108035014503,84828,11987
"Census Tract 141.23, Douglas County, Colorado",8,35,,14123,,108035014123,91125,20686
"Census Tract 142.02, Douglas County, Colorado",8,35,,14202,,108035014202,110104,26962
"Census Tract 143, Douglas County, Colorado",8,35,,14300,,108035014300,64063,14247
"Census Tract 139.08, Douglas County, Colorado",8,35,,13908,,108035013908,126850,6546
"Census Tract 141.22, Douglas County, Colorado",8,35,,14122,,108035014122,175318,27744
"Census Tract 140.01, Douglas County, Colorado",8,35,,14001,,108035014001,85725,5558
"Census Tract 141.07, Douglas County, Colorado",8,35,,14107,,108035014107,125453,7923
"Census Tract 141.14, Douglas County, Colorado",8,35,,14114,,108035014114,94500,12506
"Census Tract 145.04, Douglas County, Colorado",8,35,,14504,,108035014504,69155,5203
"Census Tract 141.10, Douglas County, Colorado",8,35,,14110,,108035014110,83669,11614
"Census Tract 141.09, Douglas County, Colorado",8,35,,14109,,108035014109,136346,18503
"Census Tract 2, Eagle County, Colorado",8,37,,200,,108037000200,79157,7659
"Census Tract 66.03, Arapahoe County, Colorado",8,5,,6603,,108005006603,74969,14300
"Census Tract 67.11, Arapahoe County, Colorado",8,5,,6711,,108005006711,137266,14542
"Census Tract 68.08, Arapahoe County, Colorado",8,5,,6808,,108005006808,176964,24444
"Census Tract 55.53, Arapahoe County, Colorado",8,5,,5553,,108005005553,59674,6615
"Census Tract 56.23, Arapahoe County, Colorado",8,5,,5623,,108005005623,105027,11660
"Census Tract 56.31, Arapahoe County, Colorado",8,5,,5631,,108005005631,118438,13496
"Census Tract 55.51, Arapahoe County, Colorado",8,5,,5551,,108005005551,50643,10386
"Census Tract 55.52, Arapahoe County, Colorado",8,5,,5552,,108005005552,36400,10640
"Census Tract 56.25, Arapahoe County, Colorado",8,5,,5625,,108005005625,100893,12193
"Census Tract 110, Jefferson County, Colorado",8,59,,11000,,108059011000,64693,4404
"Census Tract 103.05, Jefferson County, Colorado",8,59,,10305,,108059010305,61897,13117
"Census Tract 104.05, Jefferson County, Colorado",8,59,,10405,,108059010405,45090,4019
"Census Tract 105.03, Jefferson County, Colorado",8,59,,10503,,108059010503,52201,6936
"Census Tract 111, Jefferson County, Colorado",8,59,,11100,,108059011100,57048,5082
"Census Tract 117.01, Jefferson County, Colorado",8,59,,11701,,108059011701,84093,9770
"Census Tract 119.04, Jefferson County, Colorado",8,59,,11904,,108059011904,58566,4690
"Census Tract 120.30, Jefferson County, Colorado",8,59,,12030,,108059012030,103641,13281
"Census Tract 98.23, Jefferson County, Colorado",8,59,,9823,,108059009823,98309,9189
"Census Tract 98.38, Jefferson County, Colorado",8,59,,9838,,108059009838,137473,9940
"Census Tract 99, Jefferson County, Colorado",8,59,,9900,,108059009900,72823,8207
"Census Tract 102.05, Jefferson County, Colorado",8,59,,10205,,108059010205,108424,17959
"Census Tract 103.06, Jefferson County, Colorado",8,59,,10306,,108059010306,70903,12746
"Census Tract 106.04, Jefferson County, Colorado",8,59,,10604,,108059010604,61438,3590
"Census Tract 107.02, Jefferson County, Colorado",8,59,,10702,,108059010702,54688,9751
"Census Tract 108.01, Jefferson County, Colorado",8,59,,10801,,108059010801,88622,18526
"Census Tract 112.02, Jefferson County, Colorado",8,59,,11202,,108059011202,79219,11966
"Census Tract 117.28, Jefferson County, Colorado",8,59,,11728,,108059011728,87004,5632
"Census Tract 118.03, Jefferson County, Colorado",8,59,,11803,,108059011803,61714,5299
"Census Tract 118.04, Jefferson County, Colorado",8,59,,11804,,108059011804,73194,9113
"Census Tract 120.36, Jefferson County, Colorado",8,59,,12036,,108059012036,142167,14333
"Census Tract 120.48, Jefferson County, Colorado",8,59,,12048,,108059012048,77279,13704
"Census Tract 120.24, Jefferson County, Colorado",8,59,,12024,,108059012024,118295,8440
"Census Tract 120.51, Jefferson County, Colorado",8,59,,12051,,108059012051,112188,11006
"Census Tract 120.60, Jefferson County, Colorado",8,59,,12060,,108059012060,87350,7034
"Census Tract 158, Jefferson County, Colorado",8,59,,15800,,108059015800,68636,7856
"Census Tract 159, Jefferson County, Colorado",8,59,,15900,,108059015900,67143,8305
"Census Tract 20.05, Weld County, Colorado",8,123,,2005,,108123002005,110263,16665
"Census Tract 20.06, Weld County, Colorado",8,123,,2006,,108123002006,97083,52555
"Census Tract 20.07, Weld County, Colorado",8,123,,2007,,108123002007,104338,12603
"Census Tract 20.08, Weld County, Colorado",8,123,,2008,,108123002008,125729,9838
"Census Tract 20.09, Weld County, Colorado",8,123,,2009,,108123002009,119907,18953
"Census Tract 20.10, Weld County, Colorado",8,123,,2010,,108123002010,67944,6942
"Census Tract 56.35, Arapahoe County, Colorado",8,5,,5635,,108005005635,101510,9062
"Census Tract 56.36, Arapahoe County, Colorado",8,5,,5636,,108005005636,214773,89298
"Census Tract 67.12, Arapahoe County, Colorado",8,5,,6712,,108005006712,171538,32657
"Census Tract 67.13, Arapahoe County, Colorado",8,5,,6713,,108005006713,79345,10363
"Census Tract 68.58, Arapahoe County, Colorado",8,5,,6858,,108005006858,73036,17765
"Census Tract 68.55, Arapahoe County, Colorado",8,5,,6855,,108005006855,137344,19645
"Census Tract 68.56, Arapahoe County, Colorado",8,5,,6856,,108005006856,76518,7933
"Census Tract 156, Denver County, Colorado",8,31,,15600,,108031015600,51182,7670
"Census Tract 157, Denver County, Colorado",8,31,,15700,,108031015700,52481,8711
"Census Tract 9800, Denver County, Colorado",8,31,,980000,,108031980000,54125,6569
"Census Tract 9801, Denver County, Colorado",8,31,,980100,,108031980100,,
"Census Tract 64, El Paso County, Colorado",8,41,,6400,,108041006400,39296,8397
"Census Tract 45.08, El Paso County, Colorado",8,41,,4508,,108041004508,47899,8036
"Census Tract 37.02, El Paso County, Colorado",8,41,,3702,,108041003702,112692,10539
"Census Tract 37.09, El Paso County, Colorado",8,41,,3709,,108041003709,85383,11174
"Census Tract 45.01, El Paso County, Colorado",8,41,,4501,,108041004501,45578,10383
"Census Tract 78.01, Adams County, Colorado",8,1,,7801,,108001007801,32250,5272
"Census Tract 83.04, Denver County, Colorado",8,31,,8304,,108031008304,58750,12997
"Census Tract 2.01, Denver County, Colorado",8,31,,201,,108031000201,62639,14497
"Census Tract 6, Denver County, Colorado",8,31,,600,,108031000600,73417,14917
"Census Tract 8, Denver County, Colorado",8,31,,800,,108031000800,13125,6846
"Census Tract 2.02, Grand County, Colorado",8,49,,202,,108049000202,61411,15867
"Census Tract 9606, Huerfano County, Colorado",8,55,,960600,,108055960600,27801,4573
"Census Tract 9609, Huerfano County, Colorado",8,55,,960900,,108055960900,54773,14185
"Census Tract 98.49, Jefferson County, Colorado",8,59,,9849,,108059009849,70718,7698
"Census Tract 98.50, Jefferson County, Colorado",8,59,,9850,,108059009850,157708,34391
"Census Tract 98.51, Jefferson County, Colorado",8,59,,9851,,108059009851,120000,15979
"Census Tract 98.52, Jefferson County, Colorado",8,59,,9852,,108059009852,100536,15551
"Census Tract 114.01, Jefferson County, Colorado",8,59,,11401,,108059011401,45340,12076
"Census Tract 118.05, Jefferson County, Colorado",8,59,,11805,,108059011805,64059,8845
"Census Tract 114.02, Jefferson County, Colorado",8,59,,11402,,108059011402,42109,9484
"Census Tract 117.32, Jefferson County, Colorado",8,59,,11732,,108059011732,59494,5295
"Census Tract 117.33, Jefferson County, Colorado",8,59,,11733,,108059011733,62277,15037
"Census Tract 118.06, Jefferson County, Colorado",8,59,,11806,,108059011806,39434,10817
"Census Tract 5.05, Larimer County, Colorado",8,69,,505,,108069000505,41058,3867
"Census Tract 5.06, Larimer County, Colorado",8,69,,506,,108069000506,49523,5588
"Census Tract 8.01, Larimer County, Colorado",8,69,,801,,108069000801,63512,10684
"Census Tract 8.02, Larimer County, Colorado",8,69,,802,,108069000802,57621,9312
"Census Tract 13.07, Larimer County, Colorado",8,69,,1307,,108069001307,74688,10892
"Census Tract 13.08, Larimer County, Colorado",8,69,,1308,,108069001308,100332,8287
"Census Tract 16.05, Larimer County, Colorado",8,69,,1605,,108069001605,93661,10107
"Census Tract 16.06, Larimer County, Colorado",8,69,,1606,,108069001606,77664,11224
"Census Tract 16.07, Larimer County, Colorado",8,69,,1607,,108069001607,104875,8936
"Census Tract 9518.04, Garfield County, Colorado",8,45,,951804,,108045951804,84853,9873
"Census Tract 9519.01, Garfield County, Colorado",8,45,,951901,,108045951901,62708,13082
"Census Tract 9519.02, Garfield County, Colorado",8,45,,951902,,108045951902,90672,10433
"Census Tract 9520.01, Garfield County, Colorado",8,45,,952001,,108045952001,64933,4135
"Census Tract 9520.02, Garfield County, Colorado",8,45,,952002,,108045952002,67966,10738
"Census Tract 2.01, Grand County, Colorado",8,49,,201,,108049000201,76736,22765
"Census Tract 102.06, Jefferson County, Colorado",8,59,,10206,,108059010206,90652,8519
"Census Tract 98.30, Jefferson County, Colorado",8,59,,9830,,108059009830,69135,8401
"Census Tract 104.02, Jefferson County, Colorado",8,59,,10402,,108059010402,52033,6183
"Census Tract 117.11, Jefferson County, Colorado",8,59,,11711,,108059011711,65486,6544
"Census Tract 117.08, Jefferson County, Colorado",8,59,,11708,,108059011708,76250,6087
"Census Tract 9736, Mineral County, Colorado",8,79,,973600,,108079973600,62188,10378
"Census Tract 9676, Ouray County, Colorado",8,91,,967600,,108091967600,66417,9235
"Census Tract 9511, Rio Blanco County, Colorado",8,103,,951100,,108103951100,51272,6069
"Census Tract 9512, Rio Blanco County, Colorado",8,103,,951200,,108103951200,62667,11355
