geoname,state,county,place,tract,bg,geonum,b25077001,b25077_moe001
"Block Group 2, Census Tract 120.57, Jefferson County, Colorado",8,59,,12057,2,1080590120572,342100,28320
"Block Group 1, Census Tract 120.57, Jefferson County, Colorado",8,59,,12057,1,1080590120571,434400,45001
"Block Group 4, Census Tract 117.32, Jefferson County, Colorado",8,59,,11732,4,1080590117324,168300,88726
"Block Group 1, Census Tract 114.02, Jefferson County, Colorado",8,59,,11402,1,1080590114021,360300,43157
"Block Group 3, Census Tract 114.02, Jefferson County, Colorado",8,59,,11402,3,1080590114023,303500,86947
"Block Group 2, Census Tract 114.02, Jefferson County, Colorado",8,59,,11402,2,1080590114022,181600,24960
"Block Group 2, Census Tract 159, Jefferson County, Colorado",8,59,,15900,2,1080590159002,570900,72889
"Block Group 1, Census Tract 159, Jefferson County, Colorado",8,59,,15900,1,1080590159001,287100,20698
"Block Group 3, Census Tract 98.51, Jefferson County, Colorado",8,59,,9851,3,1080590098513,585200,26852
"Block Group 4, Census Tract 98.46, Jefferson County, Colorado",8,59,,9846,4,1080590098464,470100,39274
"Block Group 1, Census Tract 102.10, Jefferson County, Colorado",8,59,,10210,1,1080590102101,411000,29415
"Block Group 1, Census Tract 98.48, Jefferson County, Colorado",8,59,,9848,1,1080590098481,1073900,97731
"Block Group 1, Census Tract 120.52, Jefferson County, Colorado",8,59,,12052,1,1080590120521,332500,33485
"Block Group 5, Census Tract 120.52, Jefferson County, Colorado",8,59,,12052,5,1080590120525,401800,22636
"Block Group 3, Census Tract 120.54, Jefferson County, Colorado",8,59,,12054,3,1080590120543,480200,21371
"Block Group 1, Census Tract 120.54, Jefferson County, Colorado",8,59,,12054,1,1080590120541,471000,18216
"Block Group 2, Census Tract 120.43, Jefferson County, Colorado",8,59,,12043,2,1080590120432,425100,31216
"Block Group 3, Census Tract 120.43, Jefferson County, Colorado",8,59,,12043,3,1080590120433,327800,21435
"Block Group 4, Census Tract 120.58, Jefferson County, Colorado",8,59,,12058,4,1080590120584,457400,76795
"Block Group 3, Census Tract 120.58, Jefferson County, Colorado",8,59,,12058,3,1080590120583,400000,148197
"Block Group 2, Census Tract 120.58, Jefferson County, Colorado",8,59,,12058,2,1080590120582,583300,118283
"Block Group 3, Census Tract 105.04, Jefferson County, Colorado",8,59,,10504,3,1080590105043,511300,54742
"Block Group 2, Census Tract 105.04, Jefferson County, Colorado",8,59,,10504,2,1080590105042,486000,37305
"Block Group 3, Census Tract 103.05, Jefferson County, Colorado",8,59,,10305,3,1080590103053,390800,48873
"Block Group 2, Census Tract 103.05, Jefferson County, Colorado",8,59,,10305,2,1080590103052,358300,109979
"Block Group 1, Census Tract 104.05, Jefferson County, Colorado",8,59,,10405,1,1080590104051,328800,41633
"Block Group 3, Census Tract 105.03, Jefferson County, Colorado",8,59,,10503,3,1080590105033,447100,37842
"Block Group 2, Census Tract 105.03, Jefferson County, Colorado",8,59,,10503,2,1080590105032,439700,60108
"Block Group 3, Census Tract 111, Jefferson County, Colorado",8,59,,11100,3,1080590111003,449300,105148
"Block Group 4, Census Tract 111, Jefferson County, Colorado",8,59,,11100,4,1080590111004,505400,101455
"Block Group 1, Census Tract 98.28, Jefferson County, Colorado",8,59,,9828,1,1080590098281,462600,41182
"Block Group 3, Census Tract 98.28, Jefferson County, Colorado",8,59,,9828,3,1080590098283,335700,22032
"Block Group 1, Census Tract 98.35, Jefferson County, Colorado",8,59,,9835,1,1080590098351,360500,17646
"Block Group 3, Census Tract 101, Jefferson County, Colorado",8,59,,10100,3,1080590101003,366200,100908
"Block Group 2, Census Tract 98.45, Jefferson County, Colorado",8,59,,9845,2,1080590098452,703600,50093
"Block Group 3, Census Tract 98.45, Jefferson County, Colorado",8,59,,9845,3,1080590098453,918300,59338
"Block Group 1, Census Tract 98.45, Jefferson County, Colorado",8,59,,9845,1,1080590098451,600500,50887
"Block Group 1, Census Tract 98.46, Jefferson County, Colorado",8,59,,9846,1,1080590098461,782600,76996
"Block Group 2, Census Tract 98.46, Jefferson County, Colorado",8,59,,9846,2,1080590098462,622500,36165
"Block Group 3, Census Tract 98.46, Jefferson County, Colorado",8,59,,9846,3,1080590098463,548000,74339
"Block Group 1, Census Tract 117.11, Jefferson County, Colorado",8,59,,11711,1,1080590117111,187800,29141
"Block Group 2, Census Tract 117.11, Jefferson County, Colorado",8,59,,11711,2,1080590117112,369300,17722
"Block Group 1, Census Tract 108.01, Jefferson County, Colorado",8,59,,10801,1,1080590108011,471800,26482
"Block Group 2, Census Tract 112.02, Jefferson County, Colorado",8,59,,11202,2,1080590112022,296400,30635
"Block Group 4, Census Tract 112.02, Jefferson County, Colorado",8,59,,11202,4,1080590112024,409200,41982
"Block Group 3, Census Tract 112.02, Jefferson County, Colorado",8,59,,11202,3,1080590112023,393500,37921
"Block Group 2, Census Tract 117.28, Jefferson County, Colorado",8,59,,11728,2,1080590117282,403700,27417
"Block Group 1, Census Tract 118.03, Jefferson County, Colorado",8,59,,11803,1,1080590118031,305200,31358
"Block Group 3, Census Tract 118.03, Jefferson County, Colorado",8,59,,11803,3,1080590118033,300600,38088
"Block Group 2, Census Tract 118.04, Jefferson County, Colorado",8,59,,11804,2,1080590118042,394600,21368
"Block Group 1, Census Tract 120.36, Jefferson County, Colorado",8,59,,12036,1,1080590120361,465400,121294
"Block Group 2, Census Tract 120.36, Jefferson County, Colorado",8,59,,12036,2,1080590120362,590500,20277
"Block Group 2, Census Tract 120.48, Jefferson County, Colorado",8,59,,12048,2,1080590120482,384900,36181
"Block Group 3, Census Tract 120.48, Jefferson County, Colorado",8,59,,12048,3,1080590120483,380100,18711
"Block Group 2, Census Tract 120.24, Jefferson County, Colorado",8,59,,12024,2,1080590120242,420900,23783
"Block Group 2, Census Tract 105.02, Jefferson County, Colorado",8,59,,10502,2,1080590105022,436700,41205
"Block Group 3, Census Tract 115.50, Jefferson County, Colorado",8,59,,11550,3,1080590115503,309700,47730
"Block Group 4, Census Tract 115.50, Jefferson County, Colorado",8,59,,11550,4,1080590115504,251400,123934
"Block Group 5, Census Tract 115.50, Jefferson County, Colorado",8,59,,11550,5,1080590115505,541700,125827
"Block Group 1, Census Tract 115.50, Jefferson County, Colorado",8,59,,11550,1,1080590115501,234100,37642
"Block Group 2, Census Tract 115.50, Jefferson County, Colorado",8,59,,11550,2,1080590115502,357100,107163
"Block Group 1, Census Tract 116.01, Jefferson County, Colorado",8,59,,11601,1,1080590116011,320700,59778
"Block Group 2, Census Tract 117.26, Jefferson County, Colorado",8,59,,11726,2,1080590117262,619800,45788
"Block Group 1, Census Tract 120.23, Jefferson County, Colorado",8,59,,12023,1,1080590120231,402300,32615
"Block Group 2, Census Tract 120.38, Jefferson County, Colorado",8,59,,12038,2,1080590120382,363700,31851
"Block Group 1, Census Tract 120.38, Jefferson County, Colorado",8,59,,12038,1,1080590120381,320200,19199
"Block Group 2, Census Tract 120.42, Jefferson County, Colorado",8,59,,12042,2,1080590120422,362700,12673
"Block Group 1, Census Tract 120.47, Jefferson County, Colorado",8,59,,12047,1,1080590120471,255700,44610
"Block Group 2, Census Tract 120.49, Jefferson County, Colorado",8,59,,12049,2,1080590120492,419100,34193
"Block Group 3, Census Tract 120.49, Jefferson County, Colorado",8,59,,12049,3,1080590120493,418100,27926
"Block Group 4, Census Tract 120.57, Jefferson County, Colorado",8,59,,12057,4,1080590120574,221700,10146
"Block Group 2, Census Tract 117.24, Jefferson County, Colorado",8,59,,11724,2,1080590117242,430400,18308
"Block Group 2, Census Tract 102.08, Jefferson County, Colorado",8,59,,10208,2,1080590102082,328300,55968
"Block Group 1, Census Tract 117.23, Jefferson County, Colorado",8,59,,11723,1,1080590117231,247100,16710
"Block Group 1, Census Tract 117.25, Jefferson County, Colorado",8,59,,11725,1,1080590117251,384600,14525
"Block Group 1, Census Tract 117.30, Jefferson County, Colorado",8,59,,11730,1,1080590117301,333300,54845
"Block Group 3, Census Tract 117.30, Jefferson County, Colorado",8,59,,11730,3,1080590117303,339100,114591
"Block Group 2, Census Tract 120.26, Jefferson County, Colorado",8,59,,12026,2,1080590120262,464200,48217
"Block Group 3, Census Tract 120.26, Jefferson County, Colorado",8,59,,12026,3,1080590120263,523200,55834
"Block Group 1, Census Tract 120.34, Jefferson County, Colorado",8,59,,12034,1,1080590120341,774800,46822
"Block Group 2, Census Tract 120.34, Jefferson County, Colorado",8,59,,12034,2,1080590120342,994700,76201
"Block Group 1, Census Tract 120.35, Jefferson County, Colorado",8,59,,12035,1,1080590120351,693800,59196
"Block Group 2, Census Tract 120.35, Jefferson County, Colorado",8,59,,12035,2,1080590120352,611900,16548
"Block Group 3, Census Tract 120.45, Jefferson County, Colorado",8,59,,12045,3,1080590120453,551800,58874
"Block Group 3, Census Tract 120.55, Jefferson County, Colorado",8,59,,12055,3,1080590120553,281700,13418
"Block Group 2, Census Tract 120.55, Jefferson County, Colorado",8,59,,12055,2,1080590120552,461800,20178
"Block Group 2, Census Tract 110, Jefferson County, Colorado",8,59,,11000,2,1080590110002,410700,78057
"Block Group 6, Census Tract 110, Jefferson County, Colorado",8,59,,11000,6,1080590110006,,
"Block Group 4, Census Tract 110, Jefferson County, Colorado",8,59,,11000,4,1080590110004,457900,20224
"Block Group 2, Census Tract 98.07, Jefferson County, Colorado",8,59,,9807,2,1080590098072,486400,37878
"Block Group 1, Census Tract 98.07, Jefferson County, Colorado",8,59,,9807,1,1080590098071,327800,48743
"Block Group 1, Census Tract 120.41, Jefferson County, Colorado",8,59,,12041,1,1080590120411,403900,35279
"Block Group 2, Census Tract 120.41, Jefferson County, Colorado",8,59,,12041,2,1080590120412,377700,47950
"Block Group 2, Census Tract 98.42, Jefferson County, Colorado",8,59,,9842,2,1080590098422,542400,39471
"Block Group 1, Census Tract 106.03, Jefferson County, Colorado",8,59,,10603,1,1080590106031,350600,19833
"Block Group 3, Census Tract 106.03, Jefferson County, Colorado",8,59,,10603,3,1080590106033,370500,48036
"Block Group 2, Census Tract 104.03, Jefferson County, Colorado",8,59,,10403,2,1080590104032,307400,94977
"Block Group 4, Census Tract 104.03, Jefferson County, Colorado",8,59,,10403,4,1080590104034,271700,60557
"Block Group 3, Census Tract 117.10, Jefferson County, Colorado",8,59,,11710,3,1080590117103,259500,29195
"Block Group 1, Census Tract 117.10, Jefferson County, Colorado",8,59,,11710,1,1080590117101,359800,21887
"Block Group 1, Census Tract 102.12, Jefferson County, Colorado",8,59,,10212,1,1080590102121,324000,28885
"Block Group 2, Census Tract 102.12, Jefferson County, Colorado",8,59,,10212,2,1080590102122,306700,53118
"Block Group 2, Census Tract 103.04, Jefferson County, Colorado",8,59,,10304,2,1080590103042,329600,24145
"Block Group 3, Census Tract 103.04, Jefferson County, Colorado",8,59,,10304,3,1080590103043,355600,56113
"Block Group 3, Census Tract 103.07, Jefferson County, Colorado",8,59,,10307,3,1080590103073,332500,23666
"Block Group 5, Census Tract 109.01, Jefferson County, Colorado",8,59,,10901,5,1080590109015,368500,54661
"Block Group 2, Census Tract 109.01, Jefferson County, Colorado",8,59,,10901,2,1080590109012,399000,125156
"Block Group 1, Census Tract 109.01, Jefferson County, Colorado",8,59,,10901,1,1080590109011,458000,118429
"Block Group 4, Census Tract 113, Jefferson County, Colorado",8,59,,11300,4,1080590113004,419900,40872
"Block Group 3, Census Tract 113, Jefferson County, Colorado",8,59,,11300,3,1080590113003,378000,80699
"Block Group 1, Census Tract 113, Jefferson County, Colorado",8,59,,11300,1,1080590113001,379900,58661
"Block Group 5, Census Tract 111, Jefferson County, Colorado",8,59,,11100,5,1080590111005,408200,101119
"Block Group 1, Census Tract 111, Jefferson County, Colorado",8,59,,11100,1,1080590111001,199600,94302
"Block Group 3, Census Tract 117.01, Jefferson County, Colorado",8,59,,11701,3,1080590117013,291800,47099
"Block Group 4, Census Tract 117.01, Jefferson County, Colorado",8,59,,11701,4,1080590117014,285800,30351
"Block Group 1, Census Tract 117.01, Jefferson County, Colorado",8,59,,11701,1,1080590117011,450000,39545
"Block Group 2, Census Tract 117.01, Jefferson County, Colorado",8,59,,11701,2,1080590117012,364000,30891
"Block Group 2, Census Tract 100, Jefferson County, Colorado",8,59,,10000,2,1080590100002,621000,70507
"Block Group 1, Census Tract 100, Jefferson County, Colorado",8,59,,10000,1,1080590100001,476100,191333
"Block Group 3, Census Tract 100, Jefferson County, Colorado",8,59,,10000,3,1080590100003,544900,76768
"Block Group 1, Census Tract 102.11, Jefferson County, Colorado",8,59,,10211,1,1080590102111,426700,32255
"Block Group 2, Census Tract 102.11, Jefferson County, Colorado",8,59,,10211,2,1080590102112,434500,26056
"Block Group 3, Census Tract 102.11, Jefferson County, Colorado",8,59,,10211,3,1080590102113,405800,40563
"Block Group 2, Census Tract 117.12, Jefferson County, Colorado",8,59,,11712,2,1080590117122,380300,22171
"Block Group 3, Census Tract 117.12, Jefferson County, Colorado",8,59,,11712,3,1080590117123,428200,15911
"Block Group 1, Census Tract 117.24, Jefferson County, Colorado",8,59,,11724,1,1080590117241,626500,22953
"Block Group 2, Census Tract 120.27, Jefferson County, Colorado",8,59,,12027,2,1080590120272,419200,48090
"Block Group 1, Census Tract 120.27, Jefferson County, Colorado",8,59,,12027,1,1080590120271,491000,97890
"Block Group 3, Census Tract 120.32, Jefferson County, Colorado",8,59,,12032,3,1080590120323,740700,124153
"Block Group 2, Census Tract 120.32, Jefferson County, Colorado",8,59,,12032,2,1080590120322,481000,31881
"Block Group 2, Census Tract 120.33, Jefferson County, Colorado",8,59,,12033,2,1080590120332,477100,71821
"Block Group 1, Census Tract 98.32, Jefferson County, Colorado",8,59,,9832,1,1080590098321,305900,27126
"Block Group 4, Census Tract 98.33, Jefferson County, Colorado",8,59,,9833,4,1080590098334,403200,46633
"Block Group 2, Census Tract 98.33, Jefferson County, Colorado",8,59,,9833,2,1080590098332,360100,40857
"Block Group 2, Census Tract 119.04, Jefferson County, Colorado",8,59,,11904,2,1080590119042,191400,21227
"Block Group 1, Census Tract 120.30, Jefferson County, Colorado",8,59,,12030,1,1080590120301,423100,56556
"Block Group 4, Census Tract 120.30, Jefferson County, Colorado",8,59,,12030,4,1080590120304,436600,42977
"Block Group 3, Census Tract 120.30, Jefferson County, Colorado",8,59,,12030,3,1080590120303,461500,39633
"Block Group 2, Census Tract 98.23, Jefferson County, Colorado",8,59,,9823,2,1080590098232,327500,15894
"Block Group 3, Census Tract 98.23, Jefferson County, Colorado",8,59,,9823,3,1080590098233,378500,28983
"Block Group 2, Census Tract 98.38, Jefferson County, Colorado",8,59,,9838,2,1080590098382,608800,25707
"Block Group 3, Census Tract 99, Jefferson County, Colorado",8,59,,9900,3,1080590099003,593800,74432
"Block Group 1, Census Tract 99, Jefferson County, Colorado",8,59,,9900,1,1080590099001,422400,44822
"Block Group 1, Census Tract 103.06, Jefferson County, Colorado",8,59,,10306,1,1080590103061,371200,26661
"Block Group 3, Census Tract 103.06, Jefferson County, Colorado",8,59,,10306,3,1080590103063,366400,49502
"Block Group 1, Census Tract 106.04, Jefferson County, Colorado",8,59,,10604,1,1080590106041,286800,29570
"Block Group 3, Census Tract 106.04, Jefferson County, Colorado",8,59,,10604,3,1080590106043,366700,57292
"Block Group 1, Census Tract 107.02, Jefferson County, Colorado",8,59,,10702,1,1080590107021,365700,53342
"Block Group 3, Census Tract 107.02, Jefferson County, Colorado",8,59,,10702,3,1080590107023,388700,54995
"Block Group 1, Census Tract 120.51, Jefferson County, Colorado",8,59,,12051,1,1080590120511,474500,45350
"Block Group 3, Census Tract 120.51, Jefferson County, Colorado",8,59,,12051,3,1080590120513,461100,19576
"Block Group 2, Census Tract 120.51, Jefferson County, Colorado",8,59,,12051,2,1080590120512,438700,14489
"Block Group 2, Census Tract 604, Jefferson County, Colorado",8,59,,60400,2,1080590604002,350900,29709
"Block Group 1, Census Tract 604, Jefferson County, Colorado",8,59,,60400,1,1080590604001,370900,20462
"Block Group 3, Census Tract 604, Jefferson County, Colorado",8,59,,60400,3,1080590604003,336800,14390
"Block Group 3, Census Tract 158, Jefferson County, Colorado",8,59,,15800,3,1080590158003,226200,52889
"Block Group 2, Census Tract 114.01, Jefferson County, Colorado",8,59,,11401,2,1080590114012,323100,88588
"Block Group 1, Census Tract 98.08, Jefferson County, Colorado",8,59,,9808,1,1080590098081,393600,52218
"Block Group 2, Census Tract 98.08, Jefferson County, Colorado",8,59,,9808,2,1080590098082,573000,132713
"Block Group 2, Census Tract 98.24, Jefferson County, Colorado",8,59,,9824,2,1080590098242,339800,31236
"Block Group 2, Census Tract 98.34, Jefferson County, Colorado",8,59,,9834,2,1080590098342,274500,17657
"Block Group 3, Census Tract 98.34, Jefferson County, Colorado",8,59,,9834,3,1080590098343,316300,46618
"Block Group 3, Census Tract 102.08, Jefferson County, Colorado",8,59,,10208,3,1080590102083,341000,23275
"Block Group 4, Census Tract 102.08, Jefferson County, Colorado",8,59,,10208,4,1080590102084,330500,43654
"Block Group 1, Census Tract 102.08, Jefferson County, Colorado",8,59,,10208,1,1080590102081,307800,40824
"Block Group 1, Census Tract 102.09, Jefferson County, Colorado",8,59,,10209,1,1080590102091,190500,62304
"Block Group 2, Census Tract 102.09, Jefferson County, Colorado",8,59,,10209,2,1080590102092,286600,45833
"Block Group 1, Census Tract 104.06, Jefferson County, Colorado",8,59,,10406,1,1080590104061,307200,33690
"Block Group 4, Census Tract 105.02, Jefferson County, Colorado",8,59,,10502,4,1080590105024,430000,131969
"Block Group 3, Census Tract 105.02, Jefferson County, Colorado",8,59,,10502,3,1080590105023,418600,67659
"Block Group 3, Census Tract 120.59, Jefferson County, Colorado",8,59,,12059,3,1080590120593,438800,73916
"Block Group 2, Census Tract 120.59, Jefferson County, Colorado",8,59,,12059,2,1080590120592,550900,46953
"Block Group 2, Census Tract 98.49, Jefferson County, Colorado",8,59,,9849,2,1080590098492,36000,24630
"Block Group 4, Census Tract 98.49, Jefferson County, Colorado",8,59,,9849,4,1080590098494,613600,35930
"Block Group 2, Census Tract 98.31, Jefferson County, Colorado",8,59,,9831,2,1080590098312,,
"Block Group 2, Census Tract 120.50, Jefferson County, Colorado",8,59,,12050,2,1080590120502,601700,41520
"Block Group 3, Census Tract 120.50, Jefferson County, Colorado",8,59,,12050,3,1080590120503,506900,69020
"Block Group 4, Census Tract 117.11, Jefferson County, Colorado",8,59,,11711,4,1080590117114,374200,56197
"Block Group 2, Census Tract 116.02, Jefferson County, Colorado",8,59,,11602,2,1080590116022,323700,24342
"Block Group 3, Census Tract 116.02, Jefferson County, Colorado",8,59,,11602,3,1080590116023,346800,17107
"Block Group 1, Census Tract 116.02, Jefferson County, Colorado",8,59,,11602,1,1080590116021,298700,28406
"Block Group 3, Census Tract 117.02, Jefferson County, Colorado",8,59,,11702,3,1080590117023,343800,36862
"Block Group 2, Census Tract 117.02, Jefferson County, Colorado",8,59,,11702,2,1080590117022,329500,41533
"Block Group 1, Census Tract 117.02, Jefferson County, Colorado",8,59,,11702,1,1080590117021,344500,19342
"Block Group 4, Census Tract 117.02, Jefferson County, Colorado",8,59,,11702,4,1080590117024,324700,35167
"Block Group 2, Census Tract 117.09, Jefferson County, Colorado",8,59,,11709,2,1080590117092,315100,68815
"Block Group 1, Census Tract 117.09, Jefferson County, Colorado",8,59,,11709,1,1080590117091,228000,67172
"Block Group 3, Census Tract 117.09, Jefferson County, Colorado",8,59,,11709,3,1080590117093,402100,54082
"Block Group 1, Census Tract 117.20, Jefferson County, Colorado",8,59,,11720,1,1080590117201,306800,30670
"Block Group 3, Census Tract 117.20, Jefferson County, Colorado",8,59,,11720,3,1080590117203,681200,50767
"Block Group 1, Census Tract 117.29, Jefferson County, Colorado",8,59,,11729,1,1080590117291,170400,52035
"Block Group 2, Census Tract 117.29, Jefferson County, Colorado",8,59,,11729,2,1080590117292,261700,16847
"Block Group 5, Census Tract 98.33, Jefferson County, Colorado",8,59,,9833,5,1080590098335,265500,34630
"Block Group 1, Census Tract 98.33, Jefferson County, Colorado",8,59,,9833,1,1080590098331,229500,29076
"Block Group 2, Census Tract 109.02, Jefferson County, Colorado",8,59,,10902,2,1080590109022,334600,80166
"Block Group 4, Census Tract 103.03, Jefferson County, Colorado",8,59,,10303,4,1080590103034,428900,23552
"Block Group 1, Census Tract 103.03, Jefferson County, Colorado",8,59,,10303,1,1080590103031,343100,38898
"Block Group 3, Census Tract 103.03, Jefferson County, Colorado",8,59,,10303,3,1080590103033,361500,145101
"Block Group 5, Census Tract 103.03, Jefferson County, Colorado",8,59,,10303,5,1080590103035,410800,47436
"Block Group 2, Census Tract 103.08, Jefferson County, Colorado",8,59,,10308,2,1080590103082,359700,46419
"Block Group 3, Census Tract 103.08, Jefferson County, Colorado",8,59,,10308,3,1080590103083,425100,31089
"Block Group 1, Census Tract 158, Jefferson County, Colorado",8,59,,15800,1,1080590158001,322900,64758
"Block Group 2, Census Tract 98.28, Jefferson County, Colorado",8,59,,9828,2,1080590098282,344800,22931
"Block Group 2, Census Tract 98.48, Jefferson County, Colorado",8,59,,9848,2,1080590098482,713200,305913
"Block Group 1, Census Tract 103.05, Jefferson County, Colorado",8,59,,10305,1,1080590103051,351100,49095
"Block Group 1, Census Tract 120.33, Jefferson County, Colorado",8,59,,12033,1,1080590120331,511000,70129
"Block Group 2, Census Tract 102.05, Jefferson County, Colorado",8,59,,10205,2,1080590102052,468500,29572
"Block Group 2, Census Tract 98.43, Jefferson County, Colorado",8,59,,9843,2,1080590098432,503300,133470
"Block Group 4, Census Tract 118.03, Jefferson County, Colorado",8,59,,11803,4,1080590118034,283300,85386
"Block Group 4, Census Tract 98.08, Jefferson County, Colorado",8,59,,9808,4,1080590098084,594900,67311
"Block Group 3, Census Tract 102.09, Jefferson County, Colorado",8,59,,10209,3,1080590102093,317200,33795
"Block Group 1, Census Tract 98.51, Jefferson County, Colorado",8,59,,9851,1,1080590098511,548300,61862
"Block Group 2, Census Tract 120.52, Jefferson County, Colorado",8,59,,12052,2,1080590120522,340000,68612
"Block Group 3, Census Tract 120.24, Jefferson County, Colorado",8,59,,12024,3,1080590120243,488300,35046
"Block Group 3, Census Tract 117.27, Jefferson County, Colorado",8,59,,11727,3,1080590117273,447100,23885
"Block Group 3, Census Tract 120.47, Jefferson County, Colorado",8,59,,12047,3,1080590120473,319800,21352
"Block Group 2, Census Tract 120.45, Jefferson County, Colorado",8,59,,12045,2,1080590120452,392200,68782
"Block Group 3, Census Tract 120.23, Jefferson County, Colorado",8,59,,12023,3,1080590120233,308800,33983
"Block Group 3, Census Tract 120.37, Jefferson County, Colorado",8,59,,12037,3,1080590120373,481500,95799
"Block Group 1, Census Tract 117.33, Jefferson County, Colorado",8,59,,11733,1,1080590117331,351500,25112
"Block Group 1, Census Tract 120.37, Jefferson County, Colorado",8,59,,12037,1,1080590120371,446000,20153
"Block Group 2, Census Tract 103.07, Jefferson County, Colorado",8,59,,10307,2,1080590103072,345000,134889
"Block Group 2, Census Tract 98.40, Jefferson County, Colorado",8,59,,9840,2,1080590098402,376700,20781
"Block Group 2, Census Tract 117.08, Jefferson County, Colorado",8,59,,11708,2,1080590117082,355300,23274
"Block Group 5, Census Tract 110, Jefferson County, Colorado",8,59,,11000,5,1080590110005,508300,122638
"Block Group 1, Census Tract 120.60, Jefferson County, Colorado",8,59,,12060,1,1080590120601,304100,19798
"Block Group 1, Census Tract 118.05, Jefferson County, Colorado",8,59,,11805,1,1080590118051,228100,138683
"Block Group 1, Census Tract 118.06, Jefferson County, Colorado",8,59,,11806,1,1080590118061,270400,38484
"Block Group 1, Census Tract 117.27, Jefferson County, Colorado",8,59,,11727,1,1080590117271,349000,32612
"Block Group 1, Census Tract 120.46, Jefferson County, Colorado",8,59,,12046,1,1080590120461,358400,26918
"Block Group 1, Census Tract 98.39, Jefferson County, Colorado",8,59,,9839,1,1080590098391,444000,28817
"Block Group 1, Census Tract 98.47, Jefferson County, Colorado",8,59,,9847,1,1080590098471,718900,67076
"Block Group 3, Census Tract 120.41, Jefferson County, Colorado",8,59,,12041,3,1080590120413,351400,33149
"Block Group 2, Census Tract 120.37, Jefferson County, Colorado",8,59,,12037,2,1080590120372,328300,55572
"Block Group 1, Census Tract 98.42, Jefferson County, Colorado",8,59,,9842,1,1080590098421,633200,58031
"Block Group 2, Census Tract 106.03, Jefferson County, Colorado",8,59,,10603,2,1080590106032,338600,41695
"Block Group 1, Census Tract 104.03, Jefferson County, Colorado",8,59,,10403,1,1080590104031,302300,36816
"Block Group 3, Census Tract 104.03, Jefferson County, Colorado",8,59,,10403,3,1080590104033,298300,67391
"Block Group 2, Census Tract 117.10, Jefferson County, Colorado",8,59,,11710,2,1080590117102,368700,23948
"Block Group 1, Census Tract 103.04, Jefferson County, Colorado",8,59,,10304,1,1080590103041,340700,22383
"Block Group 1, Census Tract 103.07, Jefferson County, Colorado",8,59,,10307,1,1080590103071,283300,26317
"Block Group 3, Census Tract 109.01, Jefferson County, Colorado",8,59,,10901,3,1080590109013,276900,30179
"Block Group 4, Census Tract 109.01, Jefferson County, Colorado",8,59,,10901,4,1080590109014,350000,22059
"Block Group 2, Census Tract 113, Jefferson County, Colorado",8,59,,11300,2,1080590113002,422100,50562
"Block Group 4, Census Tract 103.05, Jefferson County, Colorado",8,59,,10305,4,1080590103054,353800,34040
"Block Group 1, Census Tract 105.03, Jefferson County, Colorado",8,59,,10503,1,1080590105031,426400,97455
"Block Group 2, Census Tract 111, Jefferson County, Colorado",8,59,,11100,2,1080590111002,455100,30581
"Block Group 2, Census Tract 116.01, Jefferson County, Colorado",8,59,,11601,2,1080590116012,332100,19211
"Block Group 3, Census Tract 117.26, Jefferson County, Colorado",8,59,,11726,3,1080590117263,455100,24703
"Block Group 2, Census Tract 120.23, Jefferson County, Colorado",8,59,,12023,2,1080590120232,377600,18996
"Block Group 1, Census Tract 120.42, Jefferson County, Colorado",8,59,,12042,1,1080590120421,416800,21364
"Block Group 2, Census Tract 120.47, Jefferson County, Colorado",8,59,,12047,2,1080590120472,330100,22348
"Block Group 1, Census Tract 120.49, Jefferson County, Colorado",8,59,,12049,1,1080590120491,542800,48948
"Block Group 2, Census Tract 117.23, Jefferson County, Colorado",8,59,,11723,2,1080590117232,530800,49417
"Block Group 2, Census Tract 117.30, Jefferson County, Colorado",8,59,,11730,2,1080590117302,189700,9165
"Block Group 1, Census Tract 119.51, Jefferson County, Colorado",8,59,,11951,1,1080590119511,518300,49179
"Block Group 1, Census Tract 120.26, Jefferson County, Colorado",8,59,,12026,1,1080590120261,467900,134521
"Block Group 3, Census Tract 120.34, Jefferson County, Colorado",8,59,,12034,3,1080590120343,875000,75331
"Block Group 1, Census Tract 120.45, Jefferson County, Colorado",8,59,,12045,1,1080590120451,423600,30380
"Block Group 1, Census Tract 120.55, Jefferson County, Colorado",8,59,,12055,1,1080590120551,487900,34541
"Block Group 1, Census Tract 110, Jefferson County, Colorado",8,59,,11000,1,1080590110001,412500,68398
"Block Group 3, Census Tract 110, Jefferson County, Colorado",8,59,,11000,3,1080590110003,449400,39966
"Block Group 1, Census Tract 120.39, Jefferson County, Colorado",8,59,,12039,1,1080590120391,348100,8438
"Block Group 3, Census Tract 120.35, Jefferson County, Colorado",8,59,,12035,3,1080590120353,830700,88898
"Block Group 2, Census Tract 158, Jefferson County, Colorado",8,59,,15800,2,1080590158002,460400,46863
"Block Group 1, Census Tract 114.01, Jefferson County, Colorado",8,59,,11401,1,1080590114011,261100,29667
"Block Group 1, Census Tract 120.59, Jefferson County, Colorado",8,59,,12059,1,1080590120591,460000,65078
"Block Group 5, Census Tract 98.49, Jefferson County, Colorado",8,59,,9849,5,1080590098495,34000,13810
"Block Group 3, Census Tract 98.08, Jefferson County, Colorado",8,59,,9808,3,1080590098083,406600,37586
